id,timestamp,xraw,yraw,xmap_matched,ymap_matched,link_id,node_id
53,2015-10-12 17:49:50,415277.364056698,3986231.14303443,415277.2397946127,3986231.4234779687,2801,-1
54,2015-10-12 17:49:51,415301.616574883,3986241.77973095,415301.45180012035,3986242.1516063884,2801,-1
55,2015-10-12 17:49:52,415326.04710967,3986252.19294741,415325.8157257991,3986252.7398861097,2801,-1
56,2015-10-12 17:49:53,415349.75781692,3986262.72406426,415349.70593451924,3986262.8467024225,2801,-1
57,2015-10-12 17:49:54,415374.012286798,3986273.58277219,415374.17491017136,3986273.1983676245,2801,-1
58,2015-10-12 17:49:55,415398.353604124,3986284.10795977,415398.62346772186,3986283.4461879674,2801,-1
59,2015-10-12 17:49:56,415422.417096668,3986293.85945974,415422.66551303933,3986293.250281803,2801,-1
60,2015-10-12 17:49:57,415446.214480841,3986304.05724742,415446.6354349907,3986303.0249644867,2801,-1
61,2015-10-12 17:49:58,415469.737240655,3986313.81406426,415470.2157053535,3986312.6407513404,2801,-1
62,2015-10-12 17:49:59,415493.710464735,3986323.56662172,415494.18072261196,3986322.4134339415,2801,-1
63,2015-10-12 17:50:00,415517.143013313,3986333.32442828,415517.6839902886,3986331.997819908,2801,-1
64,2015-10-12 17:50:01,415540.385732108,3986342.08586087,415540.67611625325,3986341.373767647,2801,-1
65,2015-10-12 17:50:02,415563.626277139,3986350.62554018,415563.86380389816,3986349.9084621337,2801,-1
66,2015-10-12 17:50:03,415586.319780085,3986358.50501829,415586.53497275966,3986357.896938864,2801,-1
67,2015-10-12 17:50:04,415608.93269975,3986367.38358092,415609.4215362154,3986365.9659997053,2801,-1
68,2015-10-12 17:50:05,415630.822623988,3986376.04729034,415631.65516134514,3986373.633007852,2801,-1
69,2015-10-12 17:50:06,415652.53335989,3986384.8236861,415653.7468472399,3986381.4380986732,2801,-1
70,2015-10-12 17:50:07,415674.85353877,3986391.37595682,415675.6071427774,3986389.2734278957,2801,-1
71,2015-10-12 17:50:08,415697.448236593,3986398.36932516,415697.9712415614,3986396.690767556,2801,-1
72,2015-10-12 17:50:09,415720.224163449,3986405.47193409,415720.7488968254,3986403.787829249,2801,-1
73,2015-10-12 17:50:10,415743.000052031,3986412.57460152,415743.5265338167,3986410.884885249,2801,-1
74,2015-10-12 17:50:11,415766.495662201,3986419.5595281,415766.9267640481,3986418.175928847,2801,-1
75,2015-10-12 17:50:12,415790.353763642,3986426.76288584,415790.71944444656,3986425.589252066,2801,-1
76,2015-10-12 17:50:13,415814.566934593,3986433.40832846,415814.70117890957,3986432.960685338,2801,-1
77,2015-10-12 17:50:14,415837.969146377,3986440.06158448,415838.0029992934,3986439.9487005565,2801,-1
78,2015-10-12 17:50:15,415861.642687162,3986446.82322764,415861.5835825522,3986447.02031436,2801,-1
79,2015-10-12 17:50:16,415886.48645915,3986453.46284291,415886.2042610945,3986454.40384378,2801,-1
80,2015-10-12 17:50:17,415911.967258333,3986460.76194964,415911.59085973556,3986462.0170660405,2801,-1
81,2015-10-12 17:50:18,415936.817299249,3986468.0671482,415936.40042261773,3986469.457240247,2801,-1
82,2015-10-12 17:50:19,415962.559852371,3986474.47656489,415961.78238204535,3986477.0690712477,2801,-1
83,2015-10-12 17:50:20,415988.852496295,3986481.87906401,415987.9422849195,3986484.9142007865,2801,-1
84,2015-10-12 17:50:21,416014.776228025,3986488.39782101,416013.5205577564,3986492.5849044872,2801,-1
85,2015-10-12 17:50:22,416040.986079802,3986496.57768297,416039.81838839164,3986500.4713973734,2801,-1
86,2015-10-12 17:50:23,416067.823422086,3986504.41889212,416066.59875378513,3986508.5025982773,2801,-1
87,2015-10-12 17:50:24,416094.475229609,3986511.70736386,416093.05681005056,3986516.43714145,2801,-1
88,2015-10-12 17:50:25,416121.223428429,3986519.66049994,416119.7861838255,3986524.453050407,2801,-1
89,2015-10-12 17:50:26,416148.338316312,3986528.27572824,416147.0341618272,3986532.6244843043,2801,-1
90,2015-10-12 17:50:27,416175.534807566,3986536.00292604,416174.11267160065,3986540.7450961396,2801,-1
91,2015-10-12 17:50:28,416202.471495305,3986544.84184862,416201.2587020806,3986548.885956853,2801,-1
92,2015-10-12 17:50:29,416229.856522943,3986553.45475495,416228.3535264136,3986557.834323209,2801,-1
93,2015-10-12 17:50:30,416256.437966193,3986562.85180364,416255.01931838464,3986566.9855889087,2801,-1
94,2015-10-12 17:50:31,416283.918251517,3986572.01855535,416282.41853868536,3986576.388555271,2801,-1
95,2015-10-12 17:50:32,416311.222490434,3986581.63073212,416309.79701798153,3986585.7844036585,2801,-1
96,2015-10-12 17:50:33,416337.543986693,3986592.13966159,416336.27601503633,3986595.1595054306,2801,-1
97,2015-10-12 17:50:34,416364.583063729,3986602.30910455,416362.8925628292,3986606.3352582124,2801,-1
98,2015-10-12 17:50:35,416391.440822751,3986612.36943313,416389.3160194734,3986617.429935907,2801,-1
99,2015-10-12 17:50:36,416418.664181213,3986622.98095839,416416.2470305554,3986628.7377254963,2801,-1
100,2015-10-12 17:50:37,416444.36523609,3986634.60525837,416442.2454048174,3986639.653919653,2801,-1
101,2015-10-12 17:50:38,416470.60471862,3986646.00269248,416468.62052954716,3986650.728303749,2801,-1
102,2015-10-12 17:50:39,416496.752980134,3986657.29015109,416494.8788493636,3986661.753643813,2801,-1
103,2015-10-12 17:50:40,416523.174625315,3986668.9078461,416521.2999948141,3986673.111138991,2801,-1
104,2015-10-12 17:50:41,416548.877502562,3986680.75426195,416547.14540882147,3986684.637959192,2801,-1
105,2015-10-12 17:50:42,416574.844305668,3986691.93275023,416572.96249389887,3986696.152144947,2801,-1
106,2015-10-12 17:50:43,416600.372093997,3986704.33555633,416598.606349308,3986708.0739428857,2801,-1
107,2015-10-12 17:50:44,416625.095213139,3986717.4115525,416623.8695626937,3986720.0064662355,2801,-1
108,2015-10-12 17:50:45,416649.99215937,3986729.82047026,416648.43030546047,3986732.811035758,2801,-1
109,2015-10-12 17:50:46,416674.802082172,3986742.56303084,416673.08516288054,3986745.6897393935,2801,-1
110,2015-10-12 17:50:47,416699.977571332,3986755.85678737,416698.03685269796,3986759.391060404,2801,-1
