-----------------------------------------------------------------------------------
G01 ,  18350366.031,    7793087.083,   17504010.173, 20637499.25
G03 ,  17752175.030,   -4566755.705,   19134621.942, 20444492.7
G08 ,  24462017.209,    5453462.311,   -9067942.514, 25242177.33
G11 ,  23509036.126,    6317287.050,    9744526.325, 21000753.03
G14 ,   2883363.793,   15426950.831,   21773920.812, 23012391.26
G17 ,   7264196.241,  -14134454.277,   21679296.956, 22499035.97
-----------------------------------------------------------------------------------
G01 ,  18350366.251,    7793088.658,   17504009.266, 20637499.25
G03 ,  17752174.682,   -4566754.055,   19134622.661, 20444492.7
G08 ,  24462016.482,    5453463.271,   -9067943.883, 25242177.33
G11 ,  23509036.325,    6317288.371,    9744525.041, 21000753.03
G14 ,   2883361.995,   15426950.864,   21773921.021, 23012391.26
G17 ,   7264197.978,  -14134453.956,   21679296.572, 22499035.96
-----------------------------------------------------------------------------------
G01 ,  18351400.235,    7795085.637,   17502089.194, 20637406.21
G03 ,  17751105.046,   -4564554.758,   19136144.084, 20443983.39
G08 ,  24460875.604,    5453711.209,   -9070841.184, 25242546.87
G11 ,  23509918.857,    6318370.464,    9741807.637, 21000882.98
G14 ,   2880681.774,   15426812.214,   21774362.930, 23012427.81
G17 ,   7266843.273,  -14134303.935,   21678484.218, 22498333.07
-----------------------------------------------------------------------------------
G01 ,  18351400.454,    7795087.209,   17502088.289, 20637406.21
G03 ,  17751104.699,   -4564553.111,   19136144.801, 20443983.39
G08 ,  24460874.879,    5453712.167,   -9070842.550, 25242546.88
G11 ,  23509919.056,    6318371.782,    9741806.357, 21000882.98
G14 ,   2880679.980,   15426812.248,   21774363.138, 23012427.81
G17 ,   7266845.005,  -14134303.615,   21678483.835, 22498333.07
-----------------------------------------------------------------------------------
G01 ,  18352434.436,    7797083.916,   17500167.842, 20637313.15
G03 ,  17750035.098,   -4562353.580,   19137665.815, 20443474.15
G08 ,  24459733.651,    5453960.188,   -9073739.663, 25242914.74
G11 ,  23510801.352,    6319453.643,    9739088.735, 21001013.07
G14 ,   2877999.691,   15426673.752,   21774804.599, 23012465.19
G17 ,   7269490.216,  -14134153.764,   21677671.036, 22497630.3
-----------------------------------------------------------------------------------
G01 ,  18352434.655,    7797085.484,   17500166.939, 20637313.15
G03 ,  17750034.751,   -4562351.938,   19137666.530, 20443474.15
G08 ,  24459732.927,    5453961.143,   -9073741.025, 25242914.75
G11 ,  23510801.550,    6319454.958,    9739087.457, 21001013.07
G14 ,   2877997.902,   15426673.786,   21774804.806, 23012465.19
G17 ,   7269491.944,  -14134153.445,   21677670.653, 22497630.3
-----------------------------------------------------------------------------------
G01 ,  18353468.634,    7799081.919,   17498246.116, 20637220.18
G03 ,  17748965.184,   -4560152.173,   19139187.137, 20442965.07
G11 ,  23511683.609,    6320536.587,    9736369.616, 21001143.08
G14 ,   2875317.543,   15426535.446,   21775245.819, 23012503.63
G17 ,   7272137.070,  -14134003.765,   21676857.408, 22496926.94
G18 ,  19023649.790,   15018715.644,   10475255.824, 21874362.96
-----------------------------------------------------------------------------------
G01 ,  18353468.852,    7799083.483,   17498245.215, 20637220.18
G03 ,  17748964.839,   -4560150.535,   19139187.850, 20442965.07
G11 ,  23511683.807,    6320537.899,    9736368.342, 21001143.08
G14 ,   2875315.759,   15426535.480,   21775246.026, 23012503.63
G17 ,   7272138.794,  -14134003.446,   21676857.027, 22496926.94
G18 ,  19023649.540,   15018716.910,   10475254.532, 21874362.96
-----------------------------------------------------------------------------------
G01 ,  18354502.830,    7801079.647,   17496324.017, 20637127.29
G03 ,  17747895.306,   -4557950.537,   19140708.048, 20442456.08
G08 ,  24457448.698,    5454458.388,   -9079536.048, 25243647.93
G11 ,  23512565.630,    6321619.297,    9733650.283, 21001273.24
G14 ,   2872635.331,   15426397.295,   21775686.590, 23012541
G18 ,  19024210.148,   15020029.027,   10472497.998, 21874561.64
-----------------------------------------------------------------------------------
G01 ,  18354503.047,    7801081.206,   17496323.118, 20637127.29
G03 ,  17747894.961,   -4557948.903,   19140708.759, 20442456.08
G08 ,  24457447.978,    5454459.338,   -9079537.403, 25243647.93
G11 ,  23512565.827,    6321620.605,    9733649.012, 21001273.24
G14 ,   2872633.552,   15426397.329,   21775686.796, 23012541
G18 ,  19024209.898,   15020030.290,   10472496.709, 21874561.64
-----------------------------------------------------------------------------------
G01 ,  18355537.023,    7803077.098,   17494401.544, 20637034.59
G03 ,  17746825.463,   -4555748.671,   19142228.549, 20441947.18
G08 ,  24456305.699,    5454707.609,   -9082433.954, 25244017.04
G11 ,  23513447.414,    6322701.772,    9730930.734, 21001403.7
G14 ,   2869953.056,   15426259.300,   21776126.912, 23012578.1
G17 ,   7277430.513,  -14133704.279,   21675228.818, 22495525.11
-----------------------------------------------------------------------------------
G01 ,  18355537.240,    7803078.654,   17494400.647, 20637034.59
